"run_type","pass","position","threads","search","event","helper","diagnostic"
"measured","1","4","4","107","submit","1","SMPDIAG search=107 event=submit helper=1 ms=0 start_depth=2"
"measured","1","4","4","107","submit","2","SMPDIAG search=107 event=submit helper=2 ms=0 start_depth=1"
"measured","1","4","4","107","submit","3","SMPDIAG search=107 event=submit helper=3 ms=0 start_depth=3"
"measured","1","4","4","107","start","1","SMPDIAG search=107 event=start helper=1 ms=0"
"measured","1","4","4","107","start","3","SMPDIAG search=107 event=start helper=3 ms=0"
"measured","1","4","4","107","start","2","SMPDIAG search=107 event=start helper=2 ms=0"
"measured","1","4","4","107","exit","1","SMPDIAG search=107 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=398 abort_ms=398 bestmove_ms=398 helper_elapsed_ns=398042400 helper_nodes=141914 search_elapsed_ns=398097400 exit_cause=helper-abort completed_depth=13 bestmove=b5c4 exception=- tt_reads=251618 tt_writes=141255 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","4","4","107","exit","3","SMPDIAG search=107 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=398 abort_ms=398 bestmove_ms=398 helper_elapsed_ns=398021800 helper_nodes=143508 search_elapsed_ns=398097400 exit_cause=helper-abort completed_depth=13 bestmove=b5c4 exception=- tt_reads=257565 tt_writes=142827 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","4","4","107","exit","2","SMPDIAG search=107 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=398 abort_ms=398 bestmove_ms=398 helper_elapsed_ns=398021900 helper_nodes=143280 search_elapsed_ns=398097400 exit_cause=helper-abort completed_depth=13 bestmove=b5c4 exception=- tt_reads=234938 tt_writes=142754 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","4","4","107","bestmove","-","SMPDIAG search=107 event=bestmove source=main-result move=b5c4 legal=true main_depth=13 main_move=b5c4 latest_move=b5c4 main_score_cp=-31 main_nodes=142878 main_qnodes=373462 main_tt_hits=103587 main_pv=b5c4,e2e4,c8a6,b1c3,e7e6,d1a4,c7c6,f1c4,a6c4,a4c4,d7d5,c4e2,d5e4 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=398 bestmove_ms=398 search_elapsed_ns=398096700"
"measured","1","4","4","107","drained","-","SMPDIAG search=107 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=398273700 hashfull=275"
"measured","1","4","1","108","begin","-","SMPDIAG search=108 event=begin threads=1 helpers=0 available_cores=16"
"measured","1","4","1","108","bestmove","-","SMPDIAG search=108 event=bestmove source=main-result move=b5c4 legal=true main_depth=13 main_move=b5c4 latest_move=b5c4 main_score_cp=-45 main_nodes=444366 main_qnodes=1180659 main_tt_hits=97281 main_pv=b5c4,e2e4,c7c6,f1c4,d7d5,e4d5,c6d5,c4d3,b8c6,g1f3,g8f6,e1g1,a8b8 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=1193 bestmove_ms=1193 search_elapsed_ns=1193464000"
"measured","1","4","1","108","drained","-","SMPDIAG search=108 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1193603100 hashfull=324"
"measured","1","5","4","109","begin","-","SMPDIAG search=109 event=begin threads=4 helpers=3 available_cores=16"
"measured","1","5","4","109","submit","1","SMPDIAG search=109 event=submit helper=1 ms=0 start_depth=2"
"measured","1","5","4","109","submit","2","SMPDIAG search=109 event=submit helper=2 ms=0 start_depth=1"
"measured","1","5","4","109","submit","3","SMPDIAG search=109 event=submit helper=3 ms=0 start_depth=3"
"measured","1","5","4","109","start","3","SMPDIAG search=109 event=start helper=3 ms=0"
"measured","1","5","4","109","start","2","SMPDIAG search=109 event=start helper=2 ms=0"
"measured","1","5","4","109","start","1","SMPDIAG search=109 event=start helper=1 ms=0"
"measured","1","5","4","109","exit","2","SMPDIAG search=109 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=1183 abort_ms=1183 bestmove_ms=1183 helper_elapsed_ns=1183851900 helper_nodes=398181 search_elapsed_ns=1183959700 exit_cause=helper-abort completed_depth=12 bestmove=g1h1 exception=- tt_reads=562740 tt_writes=394297 tt_other=1 after_abort=1 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=1 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","5","4","109","exit","1","SMPDIAG search=109 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1183 abort_ms=1183 bestmove_ms=1183 helper_elapsed_ns=1183849200 helper_nodes=395245 search_elapsed_ns=1183957100 exit_cause=helper-abort completed_depth=13 bestmove=d1d3 exception=- tt_reads=562275 tt_writes=391751 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","5","4","109","exit","3","SMPDIAG search=109 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=1183 abort_ms=1183 bestmove_ms=1183 helper_elapsed_ns=1183843500 helper_nodes=397210 search_elapsed_ns=1183957200 exit_cause=helper-abort completed_depth=13 bestmove=d1d3 exception=- tt_reads=559536 tt_writes=393703 tt_other=1 after_abort=1 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=1 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","5","4","109","bestmove","-","SMPDIAG search=109 event=bestmove source=main-result move=d1d3 legal=true main_depth=13 main_move=d1d3 latest_move=d1d3 main_score_cp=410 main_nodes=384038 main_qnodes=942825 main_tt_hits=116818 main_pv=d1d3,h5f7 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=1183 bestmove_ms=1183 search_elapsed_ns=1183956700"
"measured","1","5","4","109","drained","-","SMPDIAG search=109 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1184116900 hashfull=707"
"measured","1","5","1","110","begin","-","SMPDIAG search=110 event=begin threads=1 helpers=0 available_cores=16"
"measured","1","5","1","110","bestmove","-","SMPDIAG search=110 event=bestmove source=main-result move=d1d3 legal=true main_depth=13 main_move=d1d3 latest_move=d1d3 main_score_cp=416 main_nodes=1549645 main_qnodes=3889617 main_tt_hits=292659 main_pv=d1d3,h7h6,c1d2,h5f7,c4f7 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=4484 bestmove_ms=4484 search_elapsed_ns=4484693200"
"measured","1","5","1","110","drained","-","SMPDIAG search=110 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=4484817200 hashfull=720"
"measured","1","5","2","111","begin","-","SMPDIAG search=111 event=begin threads=2 helpers=1 available_cores=16"
"measured","1","5","2","111","submit","1","SMPDIAG search=111 event=submit helper=1 ms=0 start_depth=2"
"measured","1","5","2","111","start","1","SMPDIAG search=111 event=start helper=1 ms=0"
"measured","1","5","2","111","exit","1","SMPDIAG search=111 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1588 abort_ms=1588 bestmove_ms=1588 helper_elapsed_ns=1588639400 helper_nodes=557941 search_elapsed_ns=1588711800 exit_cause=helper-abort completed_depth=12 bestmove=d1d2 exception=- tt_reads=764197 tt_writes=553146 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","5","2","111","bestmove","-","SMPDIAG search=111 event=bestmove source=main-result move=d1d3 legal=true main_depth=13 main_move=d1d3 latest_move=d1d3 main_score_cp=419 main_nodes=564632 main_qnodes=1317819 main_tt_hits=169800 main_pv=d1d3,c7c6,c1d2,b6b5,c4b3,h5f7,b3f7,f8f7,a3a4,b5a4,e3c4,f7f6,c3a4 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=1588 bestmove_ms=1588 search_elapsed_ns=1588708600"
"measured","1","5","2","111","drained","-","SMPDIAG search=111 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1588905300 hashfull=563"
"measured","1","6","1","112","begin","-","SMPDIAG search=112 event=begin threads=1 helpers=0 available_cores=16"
"measured","1","6","1","112","bestmove","-","SMPDIAG search=112 event=bestmove source=main-result move=b4b2 legal=true main_depth=13 main_move=b4b2 latest_move=b4b2 main_score_cp=-43 main_nodes=634214 main_qnodes=1300189 main_tt_hits=229620 main_pv=b4b2,e3d2,b2b6,g1h1,a8b8,d3d4,c6c5,a1b1,b6a5,d4d5,b8b1,f1b1 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=1738 bestmove_ms=1738 search_elapsed_ns=1738967100"
"measured","1","6","1","112","drained","-","SMPDIAG search=112 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1739204500 hashfull=408"
"measured","1","6","2","113","begin","-","SMPDIAG search=113 event=begin threads=2 helpers=1 available_cores=16"
"measured","1","6","2","113","submit","1","SMPDIAG search=113 event=submit helper=1 ms=0 start_depth=2"
"measured","1","6","2","113","start","1","SMPDIAG search=113 event=start helper=1 ms=0"
"measured","1","6","2","113","exit","1","SMPDIAG search=113 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1133 abort_ms=1133 bestmove_ms=1133 helper_elapsed_ns=1133578800 helper_nodes=414208 search_elapsed_ns=1133664100 exit_cause=helper-abort completed_depth=13 bestmove=b4b2 exception=- tt_reads=679416 tt_writes=411171 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","6","2","113","bestmove","-","SMPDIAG search=113 event=bestmove source=main-result move=b4b2 legal=true main_depth=13 main_move=b4b2 latest_move=b4b2 main_score_cp=-46 main_nodes=411338 main_qnodes=879489 main_tt_hits=193477 main_pv=b4b2,e3d2,b2b6,g1h1,a8b8,d3d4,e8d8,a1b1,b6a7,b1b8,a7b8,f1b1,b8a7,d2g5 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=1133 bestmove_ms=1133 search_elapsed_ns=1133637100"
"measured","1","6","2","113","drained","-","SMPDIAG search=113 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1133813100 hashfull=423"
"measured","1","6","4","114","begin","-","SMPDIAG search=114 event=begin threads=4 helpers=3 available_cores=16"
"measured","1","6","4","114","submit","1","SMPDIAG search=114 event=submit helper=1 ms=0 start_depth=2"
"measured","1","6","4","114","submit","2","SMPDIAG search=114 event=submit helper=2 ms=0 start_depth=1"
"measured","1","6","4","114","submit","3","SMPDIAG search=114 event=submit helper=3 ms=0 start_depth=3"
"measured","1","6","4","114","start","1","SMPDIAG search=114 event=start helper=1 ms=0"
"measured","1","6","4","114","start","3","SMPDIAG search=114 event=start helper=3 ms=0"
"measured","1","6","4","114","start","2","SMPDIAG search=114 event=start helper=2 ms=0"
"measured","1","6","4","114","exit","3","SMPDIAG search=114 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=1349 abort_ms=1349 bestmove_ms=1349 helper_elapsed_ns=1349324600 helper_nodes=453484 search_elapsed_ns=1349395300 exit_cause=helper-abort completed_depth=13 bestmove=b4b2 exception=- tt_reads=756534 tt_writes=450718 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","6","4","114","exit","1","SMPDIAG search=114 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1349 abort_ms=1349 bestmove_ms=1349 helper_elapsed_ns=1349334700 helper_nodes=467262 search_elapsed_ns=1349395600 exit_cause=helper-abort completed_depth=13 bestmove=b4b2 exception=- tt_reads=749568 tt_writes=464232 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","6","4","114","exit","2","SMPDIAG search=114 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=1349 abort_ms=1349 bestmove_ms=1349 helper_elapsed_ns=1349324500 helper_nodes=455308 search_elapsed_ns=1349395300 exit_cause=helper-abort completed_depth=13 bestmove=b4b2 exception=- tt_reads=751884 tt_writes=452287 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","6","4","114","bestmove","-","SMPDIAG search=114 event=bestmove source=main-result move=b4b2 legal=true main_depth=13 main_move=b4b2 latest_move=b4b2 main_score_cp=-63 main_nodes=458980 main_qnodes=1005895 main_tt_hits=233012 main_pv=b4b2,d3d4,b2a3,e3d3,a8b8,a1b1,b8b1,f1b1,e8d8,h2h3 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=1349 bestmove_ms=1349 search_elapsed_ns=1349390700"
"measured","1","6","4","114","drained","-","SMPDIAG search=114 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1349548700 hashfull=670"
"measured","1","7","2","115","begin","-","SMPDIAG search=115 event=begin threads=2 helpers=1 available_cores=16"
"measured","1","7","2","115","submit","1","SMPDIAG search=115 event=submit helper=1 ms=0 start_depth=2"
"measured","1","7","2","115","start","1","SMPDIAG search=115 event=start helper=1 ms=0"
"measured","1","7","2","115","exit","1","SMPDIAG search=115 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1445 abort_ms=1445 bestmove_ms=1445 helper_elapsed_ns=1445447300 helper_nodes=594350 search_elapsed_ns=1445501000 exit_cause=helper-abort completed_depth=13 bestmove=h3f5 exception=- tt_reads=819896 tt_writes=589632 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","7","2","115","bestmove","-","SMPDIAG search=115 event=bestmove source=main-result move=h3f5 legal=true main_depth=13 main_move=h3f5 latest_move=h3f5 main_score_cp=-295 main_nodes=605471 main_qnodes=1495822 main_tt_hits=180254 main_pv=h3f5,a6a5,a2a3,e6f5,e5e6,f7f6,e6d7,c8d7,f3e5,d7e6,e5c6 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=1445 bestmove_ms=1445 search_elapsed_ns=1445500900"
"measured","1","7","2","115","drained","-","SMPDIAG search=115 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1445656900 hashfull=584"
"measured","1","7","4","116","begin","-","SMPDIAG search=116 event=begin threads=4 helpers=3 available_cores=16"
"measured","1","7","4","116","submit","1","SMPDIAG search=116 event=submit helper=1 ms=0 start_depth=2"
"measured","1","7","4","116","submit","2","SMPDIAG search=116 event=submit helper=2 ms=0 start_depth=1"
"measured","1","7","4","116","submit","3","SMPDIAG search=116 event=submit helper=3 ms=0 start_depth=3"
"measured","1","7","4","116","start","1","SMPDIAG search=116 event=start helper=1 ms=0"
"measured","1","7","4","116","start","2","SMPDIAG search=116 event=start helper=2 ms=0"
"measured","1","7","4","116","start","3","SMPDIAG search=116 event=start helper=3 ms=0"
"measured","1","7","4","116","exit","1","SMPDIAG search=116 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1464 abort_ms=1464 bestmove_ms=1464 helper_elapsed_ns=1463984200 helper_nodes=570183 search_elapsed_ns=1464062200 exit_cause=helper-abort completed_depth=13 bestmove=h3f5 exception=- tt_reads=824812 tt_writes=566011 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","7","4","116","exit","2","SMPDIAG search=116 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=1464 abort_ms=1464 bestmove_ms=1464 helper_elapsed_ns=1463986800 helper_nodes=578416 search_elapsed_ns=1464064900 exit_cause=helper-abort completed_depth=12 bestmove=h3f5 exception=- tt_reads=834738 tt_writes=573504 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","7","4","116","exit","3","SMPDIAG search=116 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=1464 abort_ms=1464 bestmove_ms=1464 helper_elapsed_ns=1463979700 helper_nodes=590151 search_elapsed_ns=1464062000 exit_cause=helper-abort completed_depth=13 bestmove=h3f5 exception=- tt_reads=823355 tt_writes=585256 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","7","4","116","bestmove","-","SMPDIAG search=116 event=bestmove source=main-result move=h3f5 legal=true main_depth=13 main_move=h3f5 latest_move=h3f5 main_score_cp=-302 main_nodes=591499 main_qnodes=1511531 main_tt_hits=201255 main_pv=h3f5,a6a5,a2a3,e6f5,e5e6,f7f6,e6d7,c8d7,e1d1,a5b4,a3b4,f6e6,f3d4,e6d6,f1e2,a8a3 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=1464 bestmove_ms=1464 search_elapsed_ns=1464064800"
