"run_type","pass","position","fen","threads","search","main_depth","main_nodes","main_qnodes","main_tt_hits","main_ttd_ms","main_nps_uci","hashfull_depth13","final_hashfull","main_move","bestmove","bestmove_source","legal","total_nodes","total_nps","drain_elapsed_ns","helpers_submitted","helpers_started","helpers_exited","helper_exceptions","info_line","bestmove_diagnostic"
"measured","1","9","6k1/3r4/2R5/P5pp/3b4/6P1/5PK1/8 w - - 1 45","2","122","13","218615","515039","82191","420","520511","266","266","c6g6","c6g6","main-result","true","439473","1042750.658","421455500","1","1","1","0","info depth 13 seldepth 25 score cp -119 nodes 218615 nps 520511 time 420 hashfull 266 pv c6g6 d7g7 g6d6 d4a7 d6d5 g8f7 a5a6 f7e6 d5b5 g7f7 f2f3 a7e3 b5b7 e3c5","{move=c6g6, main_pv=c6g6,d7g7,g6d6,d4a7,d6d5,g8f7,a5a6,f7e6,d5b5,g7f7,f2f3,a7e3,b5b7,e3c5, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=421269400, helper_started=1, main_score_cp=-119, main_qnodes=515039, source=main-result, main_tt_hits=82191, abort_ms=421, main_move=c6g6, main_nodes=218615, search=122, main_depth=13, legal=true, helper_pending=0, bestmove_ms=421, event=bestmove, latest_move=c6g6}"
"measured","1","9","6k1/3r4/2R5/P5pp/3b4/6P1/5PK1/8 w - - 1 45","4","123","13","142717","327100","76007","274","520864","238","238","c6g6","c6g6","main-result","true","548306","1988017.639","275805400","3","3","3","0","info depth 13 seldepth 24 score cp -119 nodes 142717 nps 520864 time 274 hashfull 238 pv c6g6 d7g7 g6d6 d4a7 d6d5 g8f7 a5a6","{move=c6g6, main_pv=c6g6,d7g7,g6d6,d4a7,d6d5,g8f7,a5a6, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=275660400, helper_started=3, main_score_cp=-119, main_qnodes=327100, source=main-result, main_tt_hits=76007, abort_ms=275, main_move=c6g6, main_nodes=142717, search=123, main_depth=13, legal=true, helper_pending=0, bestmove_ms=275, event=bestmove, latest_move=c6g6}"
"measured","1","10","r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R4RK1 b - - 0 10","2","124","13","1307626","3708125","266962","3824","341952","872","872","a7a6","a7a6","main-result","true","2626939","686715.603","3825366700","1","1","1","0","info depth 13 seldepth 23 score cp 427 nodes 1307626 nps 341952 time 3824 hashfull 872 pv a7a6 d4c6 b7c6 a2a3 a8b8 a1b1 d8c7 e3h6 c8e6 h6g7 g8g7 d2f2 h7h6 f2e2","{move=a7a6, main_pv=a7a6,d4c6,b7c6,a2a3,a8b8,a1b1,d8c7,e3h6,c8e6,h6g7,g8g7,d2f2,h7h6,f2e2, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=3825161600, helper_started=1, main_score_cp=427, main_qnodes=3708125, source=main-result, main_tt_hits=266962, abort_ms=3825, main_move=a7a6, main_nodes=1307626, search=124, main_depth=13, legal=true, helper_pending=0, bestmove_ms=3825, event=bestmove, latest_move=a7a6}"
"measured","1","10","r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R4RK1 b - - 0 10","4","125","13","919293","2612679","184988","2882","318977","943","943","a7a6","a7a6","main-result","true","3651561","1266396.201","2883427000","3","3","3","0","info depth 13 seldepth 23 score cp 427 nodes 919293 nps 318977 time 2882 hashfull 943 pv a7a6 d4c6 b7c6 a2a3 a8b8 a1b1 c8e6 e3h6 d8c7 h6g7 g8g7 d2f2 h7h6","{move=a7a6, main_pv=a7a6,d4c6,b7c6,a2a3,a8b8,a1b1,c8e6,e3h6,d8c7,h6g7,g8g7,d2f2,h7h6, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=2883275300, helper_started=3, main_score_cp=427, main_qnodes=2612679, source=main-result, main_tt_hits=184988, abort_ms=2883, main_move=a7a6, main_nodes=919293, search=125, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2883, event=bestmove, latest_move=a7a6}"
"measured","1","10","r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R4RK1 b - - 0 10","1","126","13","1463870","4049839","212661","4160","351891","697","697","c6d4","c6d4","main-result","true","1463870","351786.925","4161240500","0","0","0","0","info depth 13 seldepth 22 score cp 432 nodes 1463870 nps 351891 time 4160 hashfull 697 pv c6d4 e3d4 d8a5 a2a3 c8e6 b2b4 a5c7 a3a4 a7a6 a4a5 a8c8 h2h3 c7d7","{move=c6d4, main_pv=c6d4,e3d4,d8a5,a2a3,c8e6,b2b4,a5c7,a3a4,a7a6,a4a5,a8c8,h2h3,c7d7, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=4161091300, helper_started=0, main_score_cp=432, main_qnodes=4049839, source=main-result, main_tt_hits=212661, abort_ms=4161, main_move=c6d4, main_nodes=1463870, search=126, main_depth=13, legal=true, helper_pending=0, bestmove_ms=4161, event=bestmove, latest_move=c6d4}"
"measured","1","11","8/p7/1p2k1p1/2p5/2P1b3/1P3P2/P2K4/8 b - - 0 38","4","127","13","101724","124674","66095","149","682711","99","99","e4f3","e4f3","main-result","true","415187","2765807.632","150114200","3","3","3","0","info depth 13 seldepth 25 score cp 602 nodes 101724 nps 682711 time 149 hashfull 99 pv e4f3","{move=e4f3, main_pv=e4f3, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=149952900, helper_started=3, main_score_cp=602, main_qnodes=124674, source=main-result, main_tt_hits=66095, abort_ms=149, main_move=e4f3, main_nodes=101724, search=127, main_depth=13, legal=true, helper_pending=0, bestmove_ms=149, event=bestmove, latest_move=e4f3}"
"measured","1","11","8/p7/1p2k1p1/2p5/2P1b3/1P3P2/P2K4/8 b - - 0 38","1","128","13","106151","123121","65708","133","798127","54","54","e4f3","e4f3","main-result","true","106151","792176.962","133999100","0","0","0","0","info depth 13 seldepth 22 score cp 583 nodes 106151 nps 798127 time 133 hashfull 54 pv e4f3 d2e3 f3c6 e3f4 e6f6 f4g3 g6g5 g3g4 c6d7 g4f3 f6e5 a2a3 g5g4 f3g3 a7a5 a3a4 d7f5","{move=e4f3, main_pv=e4f3,d2e3,f3c6,e3f4,e6f6,f4g3,g6g5,g3g4,c6d7,g4f3,f6e5,a2a3,g5g4,f3g3,a7a5,a3a4,d7f5, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=133856800, helper_started=0, main_score_cp=583, main_qnodes=123121, source=main-result, main_tt_hits=65708, abort_ms=133, main_move=e4f3, main_nodes=106151, search=128, main_depth=13, legal=true, helper_pending=0, bestmove_ms=133, event=bestmove, latest_move=e4f3}"
"measured","1","11","8/p7/1p2k1p1/2p5/2P1b3/1P3P2/P2K4/8 b - - 0 38","2","129","13","92182","115105","57409","118","781203","80","80","e4f3","e4f3","main-result","true","182301","1529476.021","119191800","1","1","1","0","info depth 13 seldepth 22 score cp 580 nodes 92182 nps 781203 time 118 hashfull 80 pv e4f3 d2e3 f3c6 e3f4 e6f6 f4g3 g6g5 g3g4 c6e4 g4h3 e4f5 h3g3 f6e5 g3f2 g5g4 f2e3","{move=e4f3, main_pv=e4f3,d2e3,f3c6,e3f4,e6f6,f4g3,g6g5,g3g4,c6e4,g4h3,e4f5,h3g3,f6e5,g3f2,g5g4,f2e3, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=119031000, helper_started=1, main_score_cp=580, main_qnodes=115105, source=main-result, main_tt_hits=57409, abort_ms=119, main_move=e4f3, main_nodes=92182, search=129, main_depth=13, legal=true, helper_pending=0, bestmove_ms=119, event=bestmove, latest_move=e4f3}"
"measured","1","12","8/8/6k1/8/5P2/4K1P1/8/8 b - - 0 65","1","130","13","19151","23591","14566","19","1007947","15","15","g6f5","g6f5","main-result","true","19151","944832.554","20269200","0","0","0","0","info depth 13 seldepth 20 score cp -399 nodes 19151 nps 1007947 time 19 hashfull 15 pv g6f5 e3d4 f5e6 g3g4","{move=g6f5, main_pv=g6f5,e3d4,f5e6,g3g4, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=20125300, helper_started=0, main_score_cp=-399, main_qnodes=23591, source=main-result, main_tt_hits=14566, abort_ms=20, main_move=g6f5, main_nodes=19151, search=130, main_depth=13, legal=true, helper_pending=0, bestmove_ms=20, event=bestmove, latest_move=g6f5}"
"measured","1","12","8/8/6k1/8/5P2/4K1P1/8/8 b - - 0 65","2","131","13","26428","34236","21645","26","1016461","13","13","g6f5","g6f5","main-result","true","52421","1912847.066","27404700","1","1","1","0","info depth 13 seldepth 20 score cp -416 nodes 26428 nps 1016461 time 26 hashfull 13 pv g6f5 e3d4 f5e6 g3g4 e6f6 g4g5 f6f5 d4d5 f5g6 d5e5 g6g7 f4f5 g7f7 g5g6 f7e7","{move=g6f5, main_pv=g6f5,e3d4,f5e6,g3g4,e6f6,g4g5,f6f5,d4d5,f5g6,d5e5,g6g7,f4f5,g7f7,g5g6,f7e7, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=27300500, helper_started=1, main_score_cp=-416, main_qnodes=34236, source=main-result, main_tt_hits=21645, abort_ms=27, main_move=g6f5, main_nodes=26428, search=131, main_depth=13, legal=true, helper_pending=0, bestmove_ms=27, event=bestmove, latest_move=g6f5}"
"measured","1","12","8/8/6k1/8/5P2/4K1P1/8/8 b - - 0 65","4","132","13","22930","24787","19841","22","1042272","16","16","g6f5","g6f5","main-result","true","91916","3862877.027","23794700","3","3","3","0","info depth 13 seldepth 21 score cp -434 nodes 22930 nps 1042272 time 22 hashfull 16 pv g6f5 e3d3 f5e6 g3g4 e6f6 g4g5 f6f5 d3d4 f5e6 g5g6 e6f6 f4f5 f6g7 d4e4","{move=g6f5, main_pv=g6f5,e3d3,f5e6,g3g4,e6f6,g4g5,f6f5,d3d4,f5e6,g5g6,e6f6,f4f5,f6g7,d4e4, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=23689300, helper_started=3, main_score_cp=-434, main_qnodes=24787, source=main-result, main_tt_hits=19841, abort_ms=23, main_move=g6f5, main_nodes=22930, search=132, main_depth=13, legal=true, helper_pending=0, bestmove_ms=23, event=bestmove, latest_move=g6f5}"
"measured","1","13","8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - - 0 1","2","133","13","107681","249783","49895","202","533074","145","145","b4f4","b4f4","main-result","true","217457","1072019.972","202847900","1","1","1","0","info depth 13 seldepth 27 score cp 19 nodes 107681 nps 533074 time 202 hashfull 145 pv b4f4 h4g3 f4c4 h5c5 c4c5 d6c5 e2e3 g3g2","{move=b4f4, main_pv=b4f4,h4g3,f4c4,h5c5,c4c5,d6c5,e2e3,g3g2, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=202731000, helper_started=1, main_score_cp=19, main_qnodes=249783, source=main-result, main_tt_hits=49895, abort_ms=202, main_move=b4f4, main_nodes=107681, search=133, main_depth=13, legal=true, helper_pending=0, bestmove_ms=202, event=bestmove, latest_move=b4f4}"
"measured","1","13","8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - - 0 1","4","134","13","229596","813341","73038","515","445817","498","498","b4f4","b4f4","main-result","true","1048300","2028336.733","516827400","3","3","3","0","info depth 13 seldepth 27 score cp 90 nodes 229596 nps 445817 time 515 hashfull 498 pv b4f4 h4g3","{move=b4f4, main_pv=b4f4,h4g3, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=516699100, helper_started=3, main_score_cp=90, main_qnodes=813341, source=main-result, main_tt_hits=73038, abort_ms=516, main_move=b4f4, main_nodes=229596, search=134, main_depth=13, legal=true, helper_pending=0, bestmove_ms=516, event=bestmove, latest_move=b4f4}"
"measured","1","13","8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - - 0 1","1","135","13","134731","298233","52919","236","570894","97","97","b4f4","b4f4","main-result","true","134731","567104.798","237576900","0","0","0","0","info depth 13 seldepth 28 score cp 19 nodes 134731 nps 570894 time 236 hashfull 97 pv b4f4 h4g3 f4f3 g3g2 f3c3 h5c5 c3c5 d6c5 e2e4 c5c4 a5b4 g2f3 e4e5 f3f4","{move=b4f4, main_pv=b4f4,h4g3,f4f3,g3g2,f3c3,h5c5,c3c5,d6c5,e2e4,c5c4,a5b4,g2f3,e4e5,f3f4, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=237404900, helper_started=0, main_score_cp=19, main_qnodes=298233, source=main-result, main_tt_hits=52919, abort_ms=237, main_move=b4f4, main_nodes=134731, search=135, main_depth=13, legal=true, helper_pending=0, bestmove_ms=237, event=bestmove, latest_move=b4f4}"
"measured","1","14","r1bq1r1k/b1p1npp1/p2p3p/1p6/3PP3/1B2NN2/PP3PPP/R2Q1RK1 w - - 1 16","4","136","13","849394","2276252","173122","2661","319201","933","933","a2a4","a2a4","main-result","true","3395664","1275434.592","2662358400","3","3","3","0","info depth 13 seldepth 25 score cp 65 nodes 849394 nps 319201 time 2661 hashfull 933 pv a2a4 c8b7 d1c2","{move=a2a4, main_pv=a2a4,c8b7,d1c2, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=2662223300, helper_started=3, main_score_cp=65, main_qnodes=2276252, source=main-result, main_tt_hits=173122, abort_ms=2662, main_move=a2a4, main_nodes=849394, search=136, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2662, event=bestmove, latest_move=a2a4}"
"measured","1","14","r1bq1r1k/b1p1npp1/p2p3p/1p6/3PP3/1B2NN2/PP3PPP/R2Q1RK1 w - - 1 16","1","137","13","1523227","3915325","261327","4483","339778","771","771","a2a4","a2a4","main-result","true","1523227","339666.050","4484484100","0","0","0","0","info depth 13 seldepth 25 score cp 59 nodes 1523227 nps 339778 time 4483 hashfull 771 pv a2a4 c8b7 d1d3 c7c6 f1c1 h8g8 h2h3 e7g6 e3f5 f8e8 a4b5 a6b5 d3e2","{move=a2a4, main_pv=a2a4,c8b7,d1d3,c7c6,f1c1,h8g8,h2h3,e7g6,e3f5,f8e8,a4b5,a6b5,d3e2, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=4484362600, helper_started=0, main_score_cp=59, main_qnodes=3915325, source=main-result, main_tt_hits=261327, abort_ms=4484, main_move=a2a4, main_nodes=1523227, search=137, main_depth=13, legal=true, helper_pending=0, bestmove_ms=4484, event=bestmove, latest_move=a2a4}"
"measured","1","14","r1bq1r1k/b1p1npp1/p2p3p/1p6/3PP3/1B2NN2/PP3PPP/R2Q1RK1 w - - 1 16","2","138","13","1062677","2891435","216181","3230","329002","834","834","a2a4","a2a4","main-result","true","2068960","640275.441","3231359300","1","1","1","0","info depth 13 seldepth 25 score cp 60 nodes 1062677 nps 329002 time 3230 hashfull 834 pv a2a4 c8b7 d1c2 c7c6 h2h3","{move=a2a4, main_pv=a2a4,c8b7,d1c2,c7c6,h2h3, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=3231249800, helper_started=1, main_score_cp=60, main_qnodes=2891435, source=main-result, main_tt_hits=216181, abort_ms=3231, main_move=a2a4, main_nodes=1062677, search=138, main_depth=13, legal=true, helper_pending=0, bestmove_ms=3231, event=bestmove, latest_move=a2a4}"
"measured","1","15","r4rk1/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P1NP1N2/1PP1QPPP/R4RK1 w - - 0 10","1","139","13","939472","2736571","234416","3312","283657","555","555","c3d5","c3d5","main-result","true","939472","283595.448","3312718900","0","0","0","0","info depth 13 seldepth 25 score cp 146 nodes 939472 nps 283657 time 3312 hashfull 555 pv c3d5 e7d8 c2c3 g4e6 b2b4 c5b6 g5f6 g7f6 h2h3 e6d5","{move=c3d5, main_pv=c3d5,e7d8,c2c3,g4e6,b2b4,c5b6,g5f6,g7f6,h2h3,e6d5, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=3312581900, helper_started=0, main_score_cp=146, main_qnodes=2736571, source=main-result, main_tt_hits=234416, abort_ms=3312, main_move=c3d5, main_nodes=939472, search=139, main_depth=13, legal=true, helper_pending=0, bestmove_ms=3312, event=bestmove, latest_move=c3d5}"
"measured","1","15","r4rk1/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P1NP1N2/1PP1QPPP/R4RK1 w - - 0 10","2","140","13","649853","1534826","250442","2198","295656","448","448","c3d5","c3d5","main-result","true","1295567","589209.586","2198822000","1","1","1","0","info depth 13 seldepth 25 score cp 148 nodes 649853 nps 295656 time 2198 hashfull 448 pv c3d5 e7d8 g5f6 g7f6 c2c3 b7b5 c4a2 g4e6 b2b4 c5b6 d3d4 e5d4 d5b6 c7b6 c3d4 e6a2","{move=c3d5, main_pv=c3d5,e7d8,g5f6,g7f6,c2c3,b7b5,c4a2,g4e6,b2b4,c5b6,d3d4,e5d4,d5b6,c7b6,c3d4,e6a2, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=2198704400, helper_started=1, main_score_cp=148, main_qnodes=1534826, source=main-result, main_tt_hits=250442, abort_ms=2198, main_move=c3d5, main_nodes=649853, search=140, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2198, event=bestmove, latest_move=c3d5}"
"measured","1","15","r4rk1/1pp1qppp/p1np1n2/2b1p1B1/2B1P1b1/P1NP1N2/1PP1QPPP/R4RK1 w - - 0 10","4","141","13","513621","1172723","243197","1687","304458","714","714","c3d5","c3d5","main-result","true","2028653","1201603.992","1688287500","3","3","3","0","info depth 13 seldepth 26 score cp 154 nodes 513621 nps 304458 time 1687 hashfull 714 pv c3d5 e7d8 g5f6 g7f6 c2c3 g4e6 b2b4 c5b6 h2h3 e6d5 c4d5 d8c8 d5c6 b7c6 d3d4 c8e6","{move=c3d5, main_pv=c3d5,e7d8,g5f6,g7f6,c2c3,g4e6,b2b4,c5b6,h2h3,e6d5,c4d5,d8c8,d5c6,b7c6,d3d4,c8e6, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=1688167100, helper_started=3, main_score_cp=154, main_qnodes=1172723, source=main-result, main_tt_hits=243197, abort_ms=1688, main_move=c3d5, main_nodes=513621, search=141, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1688, event=bestmove, latest_move=c3d5}"
"measured","1","16","r3k2r/pb3p2/5npp/n2p4/1p1PPB2/6P1/P2N1PBP/R3K2R b KQkq - 0 13","2","142","13","732746","1955295","172235","2005","365459","689","689","d5e4","d5e4","main-result","true","1442644","718902.641","2006730700","1","1","1","0","info depth 13 seldepth 24 score cp -47 nodes 732746 nps 365459 time 2005 hashfull 689 pv d5e4 e1g1 a8c8 f1b1 e4e3 g2b7 a5b7 f4e3 f6d5 b1e1 e8f8 a2a3 c8c2","{move=d5e4, main_pv=d5e4,e1g1,a8c8,f1b1,e4e3,g2b7,a5b7,f4e3,f6d5,b1e1,e8f8,a2a3,c8c2, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=2006615800, helper_started=1, main_score_cp=-47, main_qnodes=1955295, source=main-result, main_tt_hits=172235, abort_ms=2006, main_move=d5e4, main_nodes=732746, search=142, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2006, event=bestmove, latest_move=d5e4}"
"measured","1","16","r3k2r/pb3p2/5npp/n2p4/1p1PPB2/6P1/P2N1PBP/R3K2R b KQkq - 0 13","4","143","13","497785","1323933","179120","1456","341885","739","739","d5e4","d5e4","main-result","true","1953810","1340436.462","1457592400","3","3","3","0","info depth 13 seldepth 25 score cp -47 nodes 497785 nps 341885 time 1456 hashfull 739 pv d5e4 e1g1 a8c8 f1b1 e4e3 g2b7 a5b7 f4e3 f6d5 b1e1 e8f8 a2a3 c8c2","{move=d5e4, main_pv=d5e4,e1g1,a8c8,f1b1,e4e3,g2b7,a5b7,f4e3,f6d5,b1e1,e8f8,a2a3,c8c2, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=1457441100, helper_started=3, main_score_cp=-47, main_qnodes=1323933, source=main-result, main_tt_hits=179120, abort_ms=1457, main_move=d5e4, main_nodes=497785, search=143, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1457, event=bestmove, latest_move=d5e4}"
"measured","1","16","r3k2r/pb3p2/5npp/n2p4/1p1PPB2/6P1/P2N1PBP/R3K2R b KQkq - 0 13","1","144","13","815181","2129931","142547","2182","373593","526","526","d5e4","d5e4","main-result","true","815181","373323.098","2183580400","0","0","0","0","info depth 13 seldepth 25 score cp -51 nodes 815181 nps 373593 time 2182 hashfull 526 pv d5e4 e1g1 a8c8 f1b1 c8c2 b1b4 f6d5 b4b7 a5b7 g2e4 d5f4 e4c2 f4e2 g1g2","{move=d5e4, main_pv=d5e4,e1g1,a8c8,f1b1,c8c2,b1b4,f6d5,b4b7,a5b7,g2e4,d5f4,e4c2,f4e2,g1g2, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=2183458400, helper_started=0, main_score_cp=-51, main_qnodes=2129931, source=main-result, main_tt_hits=142547, abort_ms=2183, main_move=d5e4, main_nodes=815181, search=144, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2183, event=bestmove, latest_move=d5e4}"
"measured","1","17","rr6/2pq2pk/p2p1pnp/8/2QBPP2/1P6/P5PP/4RRK1 b - - 2 25","4","145","13","229389","556807","105370","633","362383","487","487","a6a5","a6a5","main-result","true","913243","1438481.959","634865800","3","3","3","0","info depth 13 seldepth 25 score cp -49 nodes 229389 nps 362383 time 633 hashfull 487 pv a6a5 f4f5 g6e5 d4e5 f6e5","{move=a6a5, main_pv=a6a5,f4f5,g6e5,d4e5,f6e5, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=634749700, helper_started=3, main_score_cp=-49, main_qnodes=556807, source=main-result, main_tt_hits=105370, abort_ms=634, main_move=a6a5, main_nodes=229389, search=145, main_depth=13, legal=true, helper_pending=0, bestmove_ms=634, event=bestmove, latest_move=a6a5}"
"measured","1","17","rr6/2pq2pk/p2p1pnp/8/2QBPP2/1P6/P5PP/4RRK1 b - - 2 25","1","146","13","467210","1084544","118962","1228","380464","327","327","a6a5","a6a5","main-result","true","467210","380003.894","1229487400","0","0","0","0","info depth 13 seldepth 23 score cp -48 nodes 467210 nps 380464 time 1228 hashfull 327 pv a6a5 f4f5 g6e5 d4e5 f6e5 f5f6 a5a4 b3b4 g7f6 f1f6 b8f8 e1f1 f8f6","{move=a6a5, main_pv=a6a5,f4f5,g6e5,d4e5,f6e5,f5f6,a5a4,b3b4,g7f6,f1f6,b8f8,e1f1,f8f6, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=1229368400, helper_started=0, main_score_cp=-48, main_qnodes=1084544, source=main-result, main_tt_hits=118962, abort_ms=1229, main_move=a6a5, main_nodes=467210, search=146, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1229, event=bestmove, latest_move=a6a5}"
"measured","1","17","rr6/2pq2pk/p2p1pnp/8/2QBPP2/1P6/P5PP/4RRK1 b - - 2 25","2","147","13","378856","850796","144341","1110","341311","456","456","a6a5","a6a5","main-result","true","791747","712563.393","1111125000","1","1","1","0","info depth 13 seldepth 23 score cp -52 nodes 378856 nps 341311 time 1110 hashfull 456 pv a6a5 a2a4 c7c5 d4c3 b8e8 e1d1 d7e7 f4f5 g6e5 c4e2 a8b8 d1b1 e7c7","{move=a6a5, main_pv=a6a5,a2a4,c7c5,d4c3,b8e8,e1d1,d7e7,f4f5,g6e5,c4e2,a8b8,d1b1,e7c7, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=1111006100, helper_started=1, main_score_cp=-52, main_qnodes=850796, source=main-result, main_tt_hits=144341, abort_ms=1111, main_move=a6a5, main_nodes=378856, search=147, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1111, event=bestmove, latest_move=a6a5}"
"measured","1","18","r1bqkb1r/ppp2ppp/4pn2/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq d6 0 5","1","148","13","1369277","3362585","278464","3483","393131","644","644","e2e3","e2e3","main-result","true","1369277","392956.036","3484555200","0","0","0","0","info depth 13 seldepth 24 score cp 386 nodes 1369277 nps 393131 time 3483 hashfull 644 pv e2e3 c7c5 g1f3 c5d4 e3d4 f8b4 c1d2 b4e7 f1e2 d5c4 e1g1 c8d7 f3e5 e8g8","{move=e2e3, main_pv=e2e3,c7c5,g1f3,c5d4,e3d4,f8b4,c1d2,b4e7,f1e2,d5c4,e1g1,c8d7,f3e5,e8g8, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=3484435900, helper_started=0, main_score_cp=386, main_qnodes=3362585, source=main-result, main_tt_hits=278464, abort_ms=3484, main_move=e2e3, main_nodes=1369277, search=148, main_depth=13, legal=true, helper_pending=0, bestmove_ms=3484, event=bestmove, latest_move=e2e3}"
