"run_type","pass","position","threads","search","helper","exit_cause","completed_depth","bestmove","helper_nodes","helper_elapsed_ns","helper_nps","tt_reads","tt_writes","tt_other","after_abort","after_generation","after_clear","after_resize","reads_after_abort","writes_after_abort","other_after_abort","reads_after_generation","writes_after_generation","other_after_generation","reads_after_clear","writes_after_clear","other_after_clear","reads_after_resize","writes_after_resize","other_after_resize","diagnostic"
"measured","1","8","2","120","1","helper-abort","13","b3c2","681888","1794769700","379930.640","1076661","678717","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1794876300, other_after_abort=0, writes_after_generation=0, abort_ms=1794, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=678717, reads_after_generation=0, search=120, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1794, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1794769700, writes_after_abort=0, helper_nodes=681888, bestmove=b3c2, other_after_resize=0, exit_cause=helper-abort, tt_reads=1076661, other_after_generation=0, exit_ms=1794}"
"measured","1","9","2","122","1","helper-abort","13","c6g6","220858","421178100","524381.491","331089","219647","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=421266700, other_after_abort=0, writes_after_generation=0, abort_ms=421, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=219647, reads_after_generation=0, search=122, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=421, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=421178100, writes_after_abort=0, helper_nodes=220858, bestmove=c6g6, other_after_resize=0, exit_cause=helper-abort, tt_reads=331089, other_after_generation=0, exit_ms=421}"
"measured","1","9","4","123","3","helper-abort","13","c6g6","125784","275566000","456456.892","221375","124760","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=275659600, other_after_abort=0, writes_after_generation=0, abort_ms=275, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=124760, reads_after_generation=0, search=123, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=275, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=275566000, writes_after_abort=0, helper_nodes=125784, bestmove=c6g6, other_after_resize=0, exit_cause=helper-abort, tt_reads=221375, other_after_generation=0, exit_ms=275}"
"measured","1","9","4","123","1","helper-abort","13","c6g6","143041","275595900","519024.412","235762","141885","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=275659600, other_after_abort=0, writes_after_generation=0, abort_ms=275, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=141885, reads_after_generation=0, search=123, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=275, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=275595900, writes_after_abort=1, helper_nodes=143041, bestmove=c6g6, other_after_resize=0, exit_cause=helper-abort, tt_reads=235762, other_after_generation=0, exit_ms=275}"
"measured","1","9","4","123","2","helper-abort","13","c6g6","136764","275578700","496279.284","233663","135704","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=275660100, other_after_abort=0, writes_after_generation=0, abort_ms=275, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=135704, reads_after_generation=0, search=123, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=275, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=275578700, writes_after_abort=0, helper_nodes=136764, bestmove=c6g6, other_after_resize=0, exit_cause=helper-abort, tt_reads=233663, other_after_generation=0, exit_ms=275}"
"measured","1","10","2","124","1","helper-abort","12","a7a6","1319313","3825109400","344908.567","1695541","1312417","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=3825164800, other_after_abort=0, writes_after_generation=0, abort_ms=3825, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=1312417, reads_after_generation=0, search=124, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=3825, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=3825109400, writes_after_abort=0, helper_nodes=1319313, bestmove=a7a6, other_after_resize=0, exit_cause=helper-abort, tt_reads=1695541, other_after_generation=0, exit_ms=3825}"
"measured","1","10","4","125","1","helper-abort","13","a7a6","921364","2883211300","319561.733","1201985","916515","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2883274600, other_after_abort=0, writes_after_generation=0, abort_ms=2883, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=916515, reads_after_generation=0, search=125, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2883, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2883211300, writes_after_abort=0, helper_nodes=921364, bestmove=a7a6, other_after_resize=0, exit_cause=helper-abort, tt_reads=1201985, other_after_generation=0, exit_ms=2883}"
"measured","1","10","4","125","2","helper-abort","13","c8d7","893420","2883198200","309871.170","1149519","889153","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2883274800, other_after_abort=0, writes_after_generation=0, abort_ms=2883, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=889153, reads_after_generation=0, search=125, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2883, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2883198200, writes_after_abort=0, helper_nodes=893420, bestmove=c8d7, other_after_resize=0, exit_cause=helper-abort, tt_reads=1149519, other_after_generation=0, exit_ms=2883}"
"measured","1","10","4","125","3","helper-abort","13","a7a6","917484","2883202600","318216.972","1203772","912981","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2883275000, other_after_abort=0, writes_after_generation=0, abort_ms=2883, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=912981, reads_after_generation=0, search=125, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2883, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2883202600, writes_after_abort=0, helper_nodes=917484, bestmove=a7a6, other_after_resize=0, exit_cause=helper-abort, tt_reads=1203772, other_after_generation=0, exit_ms=2883}"
"measured","1","11","4","127","2","helper-abort","13","e4f3","96695","149821700","645400.499","181212","94290","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=149952500, other_after_abort=0, writes_after_generation=0, abort_ms=149, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=94290, reads_after_generation=0, search=127, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=149, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=149821700, writes_after_abort=1, helper_nodes=96695, bestmove=e4f3, other_after_resize=0, exit_cause=helper-abort, tt_reads=181212, other_after_generation=0, exit_ms=149}"
"measured","1","11","4","127","3","helper-abort","13","e4f3","105877","149816800","706709.795","190379","103061","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=149952600, other_after_abort=0, writes_after_generation=0, abort_ms=149, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=103061, reads_after_generation=0, search=127, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=149, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=149816800, writes_after_abort=0, helper_nodes=105877, bestmove=e4f3, other_after_resize=0, exit_cause=helper-abort, tt_reads=190379, other_after_generation=0, exit_ms=149}"
"measured","1","11","4","127","1","helper-abort","13","e4f3","110891","149821700","740153.129","194694","108084","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=149952500, other_after_abort=0, writes_after_generation=0, abort_ms=149, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=108084, reads_after_generation=0, search=127, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=149, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=149821700, writes_after_abort=0, helper_nodes=110891, bestmove=e4f3, other_after_resize=0, exit_cause=helper-abort, tt_reads=194694, other_after_generation=0, exit_ms=149}"
"measured","1","11","2","129","1","helper-abort","12","e4f3","90119","118945100","757652.060","159445","87562","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=119033100, other_after_abort=0, writes_after_generation=0, abort_ms=119, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=87562, reads_after_generation=0, search=129, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=119, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=118945100, writes_after_abort=0, helper_nodes=90119, bestmove=e4f3, other_after_resize=0, exit_cause=helper-abort, tt_reads=159445, other_after_generation=0, exit_ms=119}"
"measured","1","12","2","131","1","helper-abort","13","g6f5","25993","27207900","955347.528","47896","25735","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=27299300, other_after_abort=0, writes_after_generation=0, abort_ms=27, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=25735, reads_after_generation=0, search=131, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=27, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=27207900, writes_after_abort=0, helper_nodes=25993, bestmove=g6f5, other_after_resize=0, exit_cause=helper-abort, tt_reads=47896, other_after_generation=0, exit_ms=27}"
"measured","1","12","4","132","1","helper-abort","13","g6f5","22921","23619400","970431.086","42845","22405","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=23688400, other_after_abort=0, writes_after_generation=0, abort_ms=23, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=22405, reads_after_generation=0, search=132, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=23, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=23619400, writes_after_abort=1, helper_nodes=22921, bestmove=g6f5, other_after_resize=0, exit_cause=helper-abort, tt_reads=42845, other_after_generation=0, exit_ms=23}"
"measured","1","12","4","132","3","helper-abort","13","g6f5","23097","23592800","978985.114","43049","22584","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=23688400, other_after_abort=0, writes_after_generation=0, abort_ms=23, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=22584, reads_after_generation=0, search=132, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=23, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=23592800, writes_after_abort=1, helper_nodes=23097, bestmove=g6f5, other_after_resize=0, exit_cause=helper-abort, tt_reads=43049, other_after_generation=0, exit_ms=23}"
"measured","1","12","4","132","2","helper-abort","13","g6f5","22968","23612200","972717.493","43116","22445","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=23688400, other_after_abort=0, writes_after_generation=0, abort_ms=23, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=22445, reads_after_generation=0, search=132, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=23, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=23612200, writes_after_abort=0, helper_nodes=22968, bestmove=g6f5, other_after_resize=0, exit_cause=helper-abort, tt_reads=43116, other_after_generation=0, exit_ms=23}"
"measured","1","13","2","133","1","helper-abort","13","b4f4","109776","202678000","541627.606","170495","108882","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=202731500, other_after_abort=0, writes_after_generation=0, abort_ms=202, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=108882, reads_after_generation=0, search=133, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=202, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=202678000, writes_after_abort=0, helper_nodes=109776, bestmove=b4f4, other_after_resize=0, exit_cause=helper-abort, tt_reads=170495, other_after_generation=0, exit_ms=202}"
"measured","1","13","4","134","3","helper-abort","16","b4f4","285375","516600200","552409.775","484124","280996","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=516693400, other_after_abort=0, writes_after_generation=0, abort_ms=516, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=280996, reads_after_generation=0, search=134, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=516, tt_other=1, event=exit, start_ms=0, completed_depth=16, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=516600200, writes_after_abort=0, helper_nodes=285375, bestmove=b4f4, other_after_resize=0, exit_cause=helper-abort, tt_reads=484124, other_after_generation=0, exit_ms=516}"
